"Molecule ChEMBL ID"	"Molecule Name"	"Molecule Max Phase"	"Molecular Weight"	"#RO5 Violations"	"AlogP"	"Compound Key"	"Smiles"	"Standard Type"	"Standard Relation"	"Standard Value"	"Standard Units"	"pChEMBL Value"	"Data Validity Comment"	"Comment"	"Uo Units"	"Ligand Efficiency BEI"	"Ligand Efficiency LE"	"Ligand Efficiency LLE"	"Ligand Efficiency SEI"	"Potential Duplicate"	"Assay ChEMBL ID"	"Assay Description"	"Assay Type"	"BAO Format ID"	"BAO Label"	"Assay Organism"	"Assay Tissue ChEMBL ID"	"Assay Tissue Name"	"Assay Cell Type"	"Assay Subcellular Fraction"	"Assay Parameters"	"Assay Variant Accession"	"Assay Variant Mutation"	"Target ChEMBL ID"	"Target Name"	"Target Organism"	"Target Type"	"Document ChEMBL ID"	"Source ID"	"Source Description"	"Document Journal"	"Document Year"	"Cell ChEMBL ID"	"Properties"
"CHEMBL1973142"	""	"None"	"303.17"	"0"	"3.27"	"SID103905605"	"CC(=O)Nc1c(C(N)=O)sc2ccc(Cl)c(Cl)c12"	"Ki"	"'>'"	"1584.89"	"nM"	""	""	"inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1963801"	"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: PTK2"	"F"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2695"	"Focal adhesion kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1201862"	"7"	"PubChem BioAssays"	""	""	"None"	""
"CHEMBL1993781"	""	"None"	"361.45"	"0"	"3.57"	"SID103904968"	"NC(COCc1ccccc1)COc1cncc(C=Cc2ccncc2)c1"	"Ki"	"'>'"	"1584.89"	"nM"	""	""	"inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1963801"	"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: PTK2"	"F"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2695"	"Focal adhesion kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1201862"	"7"	"PubChem BioAssays"	""	""	"None"	""
"CHEMBL2004118"	""	"None"	"357.85"	"0"	"3.75"	"SID103905011"	"CCc1nc(Nc2ccc(N3CCOCC3)c(Cl)c2)nc2[nH]ccc12"	"Ki"	"'='"	"5011.87"	"nM"	"5.30"	""	"active"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1963801"	"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: PTK2"	"F"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2695"	"Focal adhesion kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1201862"	"7"	"PubChem BioAssays"	""	""	"None"	""
"CHEMBL491473"	"CEDIRANIB"	"3.0"	"450.51"	"1"	"5.22"	"SID103905340"	"COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1"	"Ki"	"'>'"	"3981.07"	"nM"	""	""	"inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1963801"	"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: PTK2"	"F"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2695"	"Focal adhesion kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1201862"	"7"	"PubChem BioAssays"	""	""	"None"	""
"CHEMBL1987679"	""	"None"	"400.44"	"0"	"3.61"	"SID103904478"	"NC(COc1cncc(-c2ccc3[nH]c(=O)oc3c2)c1)Cc1c[nH]c2ccccc12"	"Ki"	"'>'"	"1584.89"	"nM"	""	""	"inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1963801"	"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: PTK2"	"F"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2695"	"Focal adhesion kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1201862"	"7"	"PubChem BioAssays"	""	""	"None"	""
"CHEMBL1998611"	""	"None"	"305.58"	"0"	"3.00"	"SID103905308"	"NC(=O)c1sc2c(Br)ccc(Cl)c2c1N"	"Ki"	"'>'"	"1584.89"	"nM"	""	""	"inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1963801"	"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: PTK2"	"F"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2695"	"Focal adhesion kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1201862"	"7"	"PubChem BioAssays"	""	""	"None"	""
"CHEMBL1989834"	""	"None"	"210.24"	"0"	"2.52"	"SID103905442"	"O=c1[nH][nH]c2cccc(-c3ccccc3)c12"	"Ki"	"'>'"	"31622.78"	"nM"	""	""	"inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1963801"	"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: PTK2"	"F"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2695"	"Focal adhesion kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1201862"	"7"	"PubChem BioAssays"	""	""	"None"	""
"CHEMBL1997129"	""	"None"	"315.38"	"0"	"3.53"	"SID103905259"	"O=C1NCCc2[nH]c(-c3ccnc(C=Cc4ccccc4)c3)cc21"	"Ki"	"'>'"	"1584.89"	"nM"	""	""	"inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1963801"	"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: PTK2"	"F"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2695"	"Focal adhesion kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1201862"	"7"	"PubChem BioAssays"	""	""	"None"	""
"CHEMBL2002702"	""	"None"	"238.29"	"0"	"3.12"	"SID103905112"	"Cc1cc(C)c(C=C2C(=O)Nc3ccccc32)[nH]1"	"Ki"	"'>'"	"1584.89"	"nM"	""	""	"inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1963801"	"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: PTK2"	"F"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2695"	"Focal adhesion kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1201862"	"7"	"PubChem BioAssays"	""	""	"None"	""
"CHEMBL1992242"	""	"None"	"373.48"	"1"	"6.22"	"SID103904384"	"Cc1cc(C)cc(NC(=O)Nc2ccc(-c3cccc4sncc34)cc2)c1"	"Ki"	"'>'"	"1584.89"	"nM"	""	""	"inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1963801"	"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: PTK2"	"F"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2695"	"Focal adhesion kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1201862"	"7"	"PubChem BioAssays"	""	""	"None"	""
"CHEMBL2315572"	""	"None"	"494.47"	"0"	"4.19"	"48"	"CN(c1ncccc1CNc1c(C(F)(F)F)cnc2[nH]c(-c3ccc(F)cc3)nc12)S(C)(=O)=O"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL2320500"	"Inhibition of FAK in human HT-29 cells assessed as phosphorylation at tyrosine 397 after 45 mins"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"HT-29"	"None"	""	""	""	"CHEMBL2695"	"Focal adhesion kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2311330"	"1"	"Scientific Literature"	"J Med Chem"	"2013"	"CHEMBL3307768"	""
"CHEMBL2315584"	""	"None"	"493.49"	"0"	"4.79"	"37"	"CN(c1ncccc1CNc1c(C(F)(F)F)cnc2[nH]c(-c3ccc(F)cc3)cc12)S(C)(=O)=O"	"IC50"	"'='"	"2015.0"	"nM"	"5.70"	""	""	"UO_0000065"	"11.54"	"0.23"	"0.91"	"6.26"	"0"	"CHEMBL2320500"	"Inhibition of FAK in human HT-29 cells assessed as phosphorylation at tyrosine 397 after 45 mins"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"HT-29"	"None"	""	""	""	"CHEMBL2695"	"Focal adhesion kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2311330"	"1"	"Scientific Literature"	"J Med Chem"	"2013"	"CHEMBL3307768"	""
"CHEMBL2218927"	""	"None"	"280.36"	"0"	"3.55"	"Tyrphostin AGL-2043"	"Cc1nc2cc3nc(-c4cccs4)cnc3cc2n1C"	"Residual Activity"	"'='"	"105.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL2219061"	"Millipore: Percentage of residual kinase activity of PTK2 at 10uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2695"	"Focal adhesion kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2218924"	"1"	"Scientific Literature"	"Biochem J"	"2013"	"None"	""
"CHEMBL4445960"	""	"None"	"628.18"	"1"	"4.32"	"14e"	"CCOC(=O)CSC(=S)N1CCN(C(=O)c2ccc(Nc3ncc(Cl)c(Nc4ccccc4C(=O)NC)n3)cc2)CC1"	"Inhibition"	"'='"	"55.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL4353488"	"Inhibition of human recombinant N-terminal His-tagged FAK (393 to 698 residues) expressed in baculovirus infected Sf9 insect cells at 1 uM using Poly (4:1 Glu, Tyr) peptide substrate incubated for 60 mins by ADP-Glo assay relative to control"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"Sf9"	"None"	""	""	""	"CHEMBL2695"	"Focal adhesion kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4350989"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2019"	"CHEMBL3308860"	""
"CHEMBL4559783"	""	"None"	"653.28"	"2"	"5.24"	"14l"	"CNC(=O)c1ccccc1Nc1nc(Nc2ccc(C(=O)N3CCN(C(=S)SCCN4CCCCC4)CC3)cc2)ncc1Cl"	"Inhibition"	"'='"	"44.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL4353488"	"Inhibition of human recombinant N-terminal His-tagged FAK (393 to 698 residues) expressed in baculovirus infected Sf9 insect cells at 1 uM using Poly (4:1 Glu, Tyr) peptide substrate incubated for 60 mins by ADP-Glo assay relative to control"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"Sf9"	"None"	""	""	""	"CHEMBL2695"	"Focal adhesion kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4350989"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2019"	"CHEMBL3308860"	""
"CHEMBL3645080"	""	"None"	"520.58"	"1"	"4.27"	"BDBM99849"	"CN(C)C(=O)CN1CCc2ccc(Nc3nc4c(-c5ccccc5OCC(F)F)cccn4n3)cc2CC1"	"IC50"	"'='"	"2432.11"	"nM"	"5.61"	""	"216162"	"UO_0000065"	"10.78"	"0.20"	"1.34"	"7.49"	"0"	"CHEMBL3705306"	"In Vitro Enzyme Assay: The ability of compounds to inhibit the kinase activity of baculovirus-expressed human FAK and JAK kinase using the time-resolved fluorescence (TRF) assay system."	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2695"	"Focal adhesion kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3638802"	"37"	"BindingDB Database"	""	"2013"	"None"	""
"CHEMBL439259"	""	"None"	"341.80"	"0"	"4.85"	"IGF_1R_Inhibitor_II"	"COc1ccc(Cl)cc1NC(=O)Nc1cc(C)nc2ccccc12"	"Residual Activity"	"'='"	"64.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL2219061"	"Millipore: Percentage of residual kinase activity of PTK2 at 10uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2695"	"Focal adhesion kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2218924"	"1"	"Scientific Literature"	"Biochem J"	"2013"	"None"	""
"CHEMBL174426"	""	"None"	"354.21"	"0"	"4.02"	"BPIQ_I"	"Cn1cnc2cc3c(Nc4cccc(Br)c4)ncnc3cc21"	"Residual Activity"	"'='"	"93.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL2219061"	"Millipore: Percentage of residual kinase activity of PTK2 at 10uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2695"	"Focal adhesion kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2218924"	"1"	"Scientific Literature"	"Biochem J"	"2013"	"None"	""
"CHEMBL2315558"	""	"None"	"346.42"	"0"	"1.67"	"Pageno_1169, R66C2"	"Cc1cc2c(NCc3cccnc3N(C)S(C)(=O)=O)ncnc2[nH]1"	"Kd"	"'='"	"57000.0"	"nM"	"4.24"	""	""	"UO_0000065"	"12.25"	"0.24"	"2.57"	"4.09"	"0"	"CHEMBL2320502"	"Binding affinity to FAK (unknown origin) by surface plasmon resonance analysis"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2695"	"Focal adhesion kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2311330"	"1"	"Scientific Literature"	"J Med Chem"	"2013"	"None"	""
"CHEMBL2393373"	""	"None"	"337.41"	"0"	"3.46"	"18"	"Cc1ccc(CSc2nnc(Cn3nnc4ccccc43)o2)cc1"	"IC50"	"'='"	"33800.0"	"nM"	"4.47"	""	""	"UO_0000065"	"13.25"	"0.25"	"1.01"	"6.42"	"0"	"CHEMBL2395733"	"Inhibition of FAK assembly (unknown origin) after 20 mins by TRAP-PCR-ELISA"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2695"	"Focal adhesion kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2390949"	"1"	"Scientific Literature"	"Bioorg Med Chem"	"2013"	"None"	""
"CHEMBL2393378"	""	"None"	"341.37"	"0"	"3.29"	"4"	"Fc1ccccc1CSc1nnc(Cn2nnc3ccccc32)o1"	"IC50"	"'='"	"1200.0"	"nM"	"5.92"	""	""	"UO_0000065"	"17.34"	"0.34"	"2.63"	"8.50"	"0"	"CHEMBL2395733"	"Inhibition of FAK assembly (unknown origin) after 20 mins by TRAP-PCR-ELISA"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2695"	"Focal adhesion kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2390949"	"1"	"Scientific Literature"	"Bioorg Med Chem"	"2013"	"None"	""
"CHEMBL3393284"	""	"None"	"388.44"	"0"	"2.43"	"21a"	"CNC(=O)c1ccccc1Nc1nc(Nc2ccc(CN)cc2)nc2nccn12"	"IC50"	"'='"	"120.0"	"nM"	"6.92"	""	""	"UO_0000065"	"17.82"	"0.33"	"4.49"	"5.66"	"0"	"CHEMBL3395578"	"Inhibition of FAK (unknown origin) using ULight-poly GT as substrate after 1.6 hrs by TR-FRET assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2695"	"Focal adhesion kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3392964"	"1"	"Scientific Literature"	"J Med Chem"	"2015"	"None"	""
"CHEMBL3109402"	""	"None"	"383.53"	"1"	"6.19"	"6"	"COc1cc2nc(C)oc2c(C[C@]2(C)[C@@H](C)CC[C@@]3(C)C(C)=CCC[C@@H]23)c1O"	"IC50"	"'='"	"7780.0"	"nM"	"5.11"	""	""	"UO_0000065"	"13.32"	"0.25"	"-1.08"	"9.21"	"0"	"CHEMBL3111644"	"Inhibition of recombinant FAK (unknown origin) assessed as incorporation of [gamma-33P]-ATP into substrate by radiometric assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2695"	"Focal adhesion kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3108666"	"1"	"Scientific Literature"	"J Nat Prod"	"2014"	"None"	""
"CHEMBL2315581"	""	"None"	"438.56"	"0"	"3.89"	"34"	"CN(c1ncccc1CNc1c(C#N)cnc2[nH]c(C3CCCCC3)cc12)S(C)(=O)=O"	"Kd"	"'='"	"242.0"	"nM"	"6.62"	""	""	"UO_0000065"	"15.09"	"0.29"	"2.73"	"5.76"	"0"	"CHEMBL2320502"	"Binding affinity to FAK (unknown origin) by surface plasmon resonance analysis"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2695"	"Focal adhesion kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2311330"	"1"	"Scientific Literature"	"J Med Chem"	"2013"	"None"	""
"CHEMBL2315581"	""	"None"	"438.56"	"0"	"3.89"	"34"	"CN(c1ncccc1CNc1c(C#N)cnc2[nH]c(C3CCCCC3)cc12)S(C)(=O)=O"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL2320501"	"Inhibition of FAK (unknown origin) using biotinylated His-TEV-hsFAK(31-686)(K454R) substrate after 2 hrs by scintillation counting analysis"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2695"	"Focal adhesion kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2311330"	"1"	"Scientific Literature"	"J Med Chem"	"2013"	"None"	""
"CHEMBL2315575"	""	"None"	"345.43"	"0"	"2.27"	"28"	"Cc1cnc2[nH]ccc2c1NCc1cccnc1N(C)S(C)(=O)=O"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL2320500"	"Inhibition of FAK in human HT-29 cells assessed as phosphorylation at tyrosine 397 after 45 mins"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"HT-29"	"None"	""	""	""	"CHEMBL2695"	"Focal adhesion kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2311330"	"1"	"Scientific Literature"	"J Med Chem"	"2013"	"CHEMBL3307768"	""
"CHEMBL201511"	"MALEIMIDE"	"None"	"378.38"	"0"	"2.76"	"1"	"COc1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)cc(OC)c1OC"	"IC50"	"'='"	"650.0"	"nM"	"6.19"	""	""	"UO_0000065"	"16.35"	"0.30"	"3.43"	"6.90"	"0"	"CHEMBL957975"	"Inhibition of human recombinant FAK"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2695"	"Focal adhesion kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1157465"	"1"	"Scientific Literature"	"J Med Chem"	"2008"	"None"	""
"CHEMBL3633929"	""	"None"	"419.87"	"0"	"4.96"	"8d"	"CC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2c1"	"IC50"	""	""	""	""	""	"Not Active"	""	""	""	""	""	"0"	"CHEMBL3636788"	"Inhibition of FAK (unknown origin) after 120 mins by HotSpot assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2695"	"Focal adhesion kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3632549"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2015"	"None"	""
"CHEMBL521478"	""	"None"	"444.54"	"0"	"3.60"	"CER-0263654"	"CC(=O)N1CCN(C(=O)c2cccc(Nc3cc(N(C)c4cccc(C)c4)ncn3)c2)CC1"	"Inhibition"	"'='"	"17.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL953401"	"Inhibition of FAK at 10 uM by HTRF assay relative to control"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2695"	"Focal adhesion kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1150387"	"1"	"Scientific Literature"	"J Med Chem"	"2008"	"None"	""
"CHEMBL3125728"	""	"None"	"420.54"	"1"	"5.14"	"18"	"COc1ccc(-c2nc3cc(-c4csc(C(=O)NCCC(C)C)c4)cnc3[nH]2)cc1"	"Activity"	"'='"	"90.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL3130935"	"Inhibition of human FAK assessed as residual activity at 1 uM relative to control"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2695"	"Focal adhesion kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3124838"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2014"	"None"	""
"CHEMBL2146883"	"COBIMETINIB"	"4.0"	"531.32"	"1"	"3.78"	"Cobimetinib"	"O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)N1CC(O)([C@@H]2CCCCN2)C1"	"Kd"	"'>'"	"30000.0"	"nM"	""	""	"Inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3991855"	"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry."	"B"	"BAO_0000220"	"subcellular format"	"Homo sapiens"	"None"	"None"	"K-562, COLO 205, SK-N-BE(2) and MV-4-11"	"Cell lysate"	"Direct Binder: yes"	""	""	"CHEMBL2695"	"Focal adhesion kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3991601"	"48"	"Kuster lab chemical proteomics drug profiling"	"Science"	"2017"	"None"	""
"CHEMBL3781975"	""	"None"	"291.31"	"0"	"2.45"	"5a"	"c1ccc(Cc2nnc(Cn3nnc4ccccc43)o2)cc1"	"IC50"	"'='"	"2200.0"	"nM"	"5.66"	""	""	"UO_0000065"	"19.42"	"0.35"	"3.21"	"8.13"	"0"	"CHEMBL3784610"	"Inhibition of human full length recombinant FAK after 4 hrs by Kinase-Glo-luminescence assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2695"	"Focal adhesion kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3779785"	"1"	"Scientific Literature"	"Medchemcomm"	"2016"	"None"	""
"CHEMBL520451"	""	"None"	"478.55"	"0"	"3.07"	"CER-0264356"	"O=C(CN1CCN(c2ncnc3c2CN(Cc2ccccc2)CC3)CC1)Nc1cc(F)ccc1F"	"Inhibition"	"'='"	"0.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL953401"	"Inhibition of FAK at 10 uM by HTRF assay relative to control"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2695"	"Focal adhesion kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1150387"	"1"	"Scientific Literature"	"J Med Chem"	"2008"	"None"	""
"CHEMBL3301622"	"GILTERITINIB"	"4.0"	"552.72"	"1"	"2.70"	"Gilteritinib"	"CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1"	"Kd"	"'>'"	"30000.0"	"nM"	""	""	"Inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3991855"	"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry."	"B"	"BAO_0000220"	"subcellular format"	"Homo sapiens"	"None"	"None"	"K-562, COLO 205, SK-N-BE(2) and MV-4-11"	"Cell lysate"	"Direct Binder: yes"	""	""	"CHEMBL2695"	"Focal adhesion kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3991601"	"48"	"Kuster lab chemical proteomics drug profiling"	"Science"	"2017"	"None"	""
"CHEMBL4083528"	""	"None"	"387.47"	"1"	"5.13"	"14a"	"Cc1nc2nc(Sc3ccccc3)cnc2cc1NC(=O)Nc1ccccc1"	"Inhibition"	"'='"	"0.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL4001404"	"Inhibition of human wild type partial length FAK (D402 to R696 residues) expressed in bacterial expression system at 10 uM by KinomeScan method relative to control"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2695"	"Focal adhesion kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4000195"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2017"	"None"	""
"CHEMBL3644992"	""	"None"	"448.96"	"0"	"4.46"	"BDBM99744"	"CN1CCN(c2ccc(Nc3nc4c(OCc5cccc(Cl)c5)cccn4n3)cc2)CC1"	"IC50"	"'='"	"1104.46"	"nM"	"5.96"	""	"216071"	"UO_0000065"	"13.27"	"0.25"	"1.50"	"10.28"	"0"	"CHEMBL3705306"	"In Vitro Enzyme Assay: The ability of compounds to inhibit the kinase activity of baculovirus-expressed human FAK and JAK kinase using the time-resolved fluorescence (TRF) assay system."	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2695"	"Focal adhesion kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3638802"	"37"	"BindingDB Database"	""	"2013"	"None"	""
