"Molecule ChEMBL ID"	"Molecule Name"	"Molecule Max Phase"	"Molecular Weight"	"#RO5 Violations"	"AlogP"	"Compound Key"	"Smiles"	"Standard Type"	"Standard Relation"	"Standard Value"	"Standard Units"	"pChEMBL Value"	"Data Validity Comment"	"Comment"	"Uo Units"	"Ligand Efficiency BEI"	"Ligand Efficiency LE"	"Ligand Efficiency LLE"	"Ligand Efficiency SEI"	"Potential Duplicate"	"Assay ChEMBL ID"	"Assay Description"	"Assay Type"	"BAO Format ID"	"BAO Label"	"Assay Organism"	"Assay Tissue ChEMBL ID"	"Assay Tissue Name"	"Assay Cell Type"	"Assay Subcellular Fraction"	"Assay Parameters"	"Assay Variant Accession"	"Assay Variant Mutation"	"Target ChEMBL ID"	"Target Name"	"Target Organism"	"Target Type"	"Document ChEMBL ID"	"Source ID"	"Source Description"	"Document Journal"	"Document Year"	"Cell ChEMBL ID"	"Properties"
"CHEMBL2163606"	""	"None"	"370.89"	"0"	"4.12"	"66"	"Cc1c(N[C@H]2CC[C@H](N)CC2)nc2ccnn2c1Nc1ccccc1Cl"	"IC50"	"'='"	"1700.0"	"nM"	"5.77"	""	""	"UO_0000065"	"15.56"	"0.30"	"1.65"	"7.19"	"0"	"CHEMBL2167126"	"Inhibition of MAPKAP-K2 using KKLNRTLSVA as substrate and [33P]-gamma-ATP after 30 mins by liquid scintillation counter"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2163300"	"1"	"Scientific Literature"	"J Med Chem"	"2012"	"None"	""
"CHEMBL2163608"	""	"None"	"393.52"	"0"	"3.86"	"64"	"Cc1nc2ccc(Nc3c(C)c(N[C@H]4CCCNC4)nc4ccnn34)cc2s1"	"IC50"	"'='"	"54.0"	"nM"	"7.27"	""	""	"UO_0000065"	"18.47"	"0.35"	"3.41"	"9.18"	"0"	"CHEMBL2167126"	"Inhibition of MAPKAP-K2 using KKLNRTLSVA as substrate and [33P]-gamma-ATP after 30 mins by liquid scintillation counter"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2163300"	"1"	"Scientific Literature"	"J Med Chem"	"2012"	"None"	""
"CHEMBL2163610"	""	"None"	"446.58"	"0"	"4.88"	"62"	"CC(=O)c1ccc(-c2ccc(Nc3c(C)c(N[C@H]4CCCNC4)nc4ccnn34)cc2)s1"	"IC50"	"'='"	"57.0"	"nM"	"7.24"	""	""	"UO_0000065"	"16.22"	"0.31"	"2.36"	"8.69"	"0"	"CHEMBL2167126"	"Inhibition of MAPKAP-K2 using KKLNRTLSVA as substrate and [33P]-gamma-ATP after 30 mins by liquid scintillation counter"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2163300"	"1"	"Scientific Literature"	"J Med Chem"	"2012"	"None"	""
"CHEMBL203644"	""	"None"	"355.76"	"0"	"3.52"	"EGFR_ErbB_2_ErbB_4_Inhibitor"	"CC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1"	"Residual Activity"	"'='"	"92.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL2219256"	"Millipore: Percentage of residual kinase activity of MAPKAPK2 at 10uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: 50 mM Na-?-glycerophosphate pH 7.5, 0.1 mM EGTA"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2218924"	"1"	"Scientific Literature"	"Biochem J"	"2013"	"None"	""
"CHEMBL3775576"	""	"None"	"319.37"	"0"	"2.40"	"18"	"CNC(=O)c1ccc2[nH]nc(Cc3ccc4c(cnn4C)c3)c2c1"	"Activity"	"'='"	"1.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL3776240"	"Inhibition of N-terminal His6-tagged recombinant human MAPKAP-K2 expressed in baculovirus infected insect Sf9 cells assessed as remaining activity at 1 uM relative to control"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"Sf9"	"None"	""	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3774357"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2016"	"CHEMBL3308860"	""
"CHEMBL1363184"	""	"None"	"306.37"	"0"	"2.87"	"LY-303511"	"O=c1cc(N2CCNCC2)oc2c(-c3ccccc3)cccc12"	"Residual Activity"	"'='"	"94.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL2219255"	"Millipore: Percentage of residual kinase activity of MAPKAPK2 at 1uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: 50 mM Na-?-glycerophosphate pH 7.5, 0.1 mM EGTA"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2218924"	"1"	"Scientific Literature"	"Biochem J"	"2013"	"None"	""
"CHEMBL258805"	"SU-9516"	"1.0"	"241.25"	"0"	"1.91"	"SID26753623"	"COc1ccc2c(c1)/C(=C/c1cnc[nH]1)C(=O)N2"	"Residual Activity"	"'='"	"99.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL2219255"	"Millipore: Percentage of residual kinase activity of MAPKAPK2 at 1uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: 50 mM Na-?-glycerophosphate pH 7.5, 0.1 mM EGTA"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2218924"	"1"	"Scientific Literature"	"Biochem J"	"2013"	"None"	""
"CHEMBL2218927"	""	"None"	"280.36"	"0"	"3.55"	"Tyrphostin AGL-2043"	"Cc1nc2cc3nc(-c4cccs4)cnc3cc2n1C"	"Residual Activity"	"'='"	"104.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL2219255"	"Millipore: Percentage of residual kinase activity of MAPKAPK2 at 1uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: 50 mM Na-?-glycerophosphate pH 7.5, 0.1 mM EGTA"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2218924"	"1"	"Scientific Literature"	"Biochem J"	"2013"	"None"	""
"CHEMBL596674"	""	"None"	"331.46"	"1"	"5.32"	"ZM-39923"	"CC(C)N(CCC(=O)c1ccc2ccccc2c1)Cc1ccccc1"	"Residual Activity"	"'='"	"113.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL2219255"	"Millipore: Percentage of residual kinase activity of MAPKAPK2 at 1uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: 50 mM Na-?-glycerophosphate pH 7.5, 0.1 mM EGTA"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2218924"	"1"	"Scientific Literature"	"Biochem J"	"2013"	"None"	""
"CHEMBL1182777"	""	"None"	"314.30"	"0"	"3.29"	"STO_609"	"O=C(O)c1ccc2c3c1cccc3c(=O)n1c3ccccc3nc21"	"Residual Activity"	"'='"	"86.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL2219255"	"Millipore: Percentage of residual kinase activity of MAPKAPK2 at 1uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: 50 mM Na-?-glycerophosphate pH 7.5, 0.1 mM EGTA"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2218924"	"1"	"Scientific Literature"	"Biochem J"	"2013"	"None"	""
"CHEMBL563845"	""	"None"	"387.44"	"0"	"4.97"	"EGFR_ErbB_2_Inhibitor"	"COc1cc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2cc1OC"	"Residual Activity"	"'='"	"124.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL2219255"	"Millipore: Percentage of residual kinase activity of MAPKAPK2 at 1uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: 50 mM Na-?-glycerophosphate pH 7.5, 0.1 mM EGTA"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2218924"	"1"	"Scientific Literature"	"Biochem J"	"2013"	"None"	""
"CHEMBL174426"	""	"None"	"354.21"	"0"	"4.02"	"BPIQ_I"	"Cn1cnc2cc3c(Nc4cccc(Br)c4)ncnc3cc21"	"Residual Activity"	"'='"	"94.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL2219256"	"Millipore: Percentage of residual kinase activity of MAPKAPK2 at 10uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: 50 mM Na-?-glycerophosphate pH 7.5, 0.1 mM EGTA"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2218924"	"1"	"Scientific Literature"	"Biochem J"	"2013"	"None"	""
"CHEMBL302449"	"GO-6976"	"None"	"378.44"	"0"	"4.60"	"Go-6976"	"Cn1c2ccccc2c2c3c(c4c5ccccc5n(CCC#N)c4c21)CNC3=O"	"Residual Activity"	"'='"	"95.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL2219255"	"Millipore: Percentage of residual kinase activity of MAPKAPK2 at 1uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: 50 mM Na-?-glycerophosphate pH 7.5, 0.1 mM EGTA"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2218924"	"1"	"Scientific Literature"	"Biochem J"	"2013"	"None"	""
"CHEMBL185710"	""	"None"	"230.23"	"0"	"1.08"	"SB-738561"	"CCn1c(-c2nonc2N)nc2ccncc21"	"Inhibition"	"'='"	"0.49"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1961969"	"GSK_PKIS: MAPKAPK2 mean inhibition at 1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL263796"	"GW445014X"	"None"	"307.18"	"0"	"3.92"	"GW445014X"	"CNC(=O)c1cncc(/C=C/c2c(Cl)cccc2Cl)c1"	"Inhibition"	"'='"	"2.98"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1961969"	"GSK_PKIS: MAPKAPK2 mean inhibition at 1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL2036807"	""	"None"	"524.72"	"1"	"4.47"	"42"	"N[C@H]1CC[C@H](Cn2nc(-c3ccc(N4CCNCC4)cc3)c3cnc(NCCCc4ccccc4)nc32)CC1"	"Inhibition"	"'='"	"94.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL2037937"	"Inhibition of MAPKAPK2 at 10 times IC50 concentration after 90 mins in presence of ATP"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2034931"	"1"	"Scientific Literature"	"ACS Med Chem Lett"	"2012"	"None"	""
"CHEMBL1909344"	""	"None"	"372.86"	"0"	"2.30"	"SB-678557-A"	"CN1CCC(C(=O)Nc2n[nH]c3nnc(-c4ccccc4)cc23)CC1.Cl"	"Inhibition"	"'='"	"-0.73"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1961969"	"GSK_PKIS: MAPKAPK2 mean inhibition at 1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL417804"	""	"None"	"445.50"	"0"	"4.87"	"SB-251527"	"COc1ccccc1Oc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1"	"Inhibition"	"'='"	"-0.91"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1961968"	"GSK_PKIS: MAPKAPK2 mean inhibition at 0.1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL103080"	""	"None"	"370.43"	"0"	"2.95"	"SB-742864"	"CS(=O)(=O)Nc1cccc(-c2ccc3c(NC(=O)C4CC4)n[nH]c3c2)c1"	"Inhibition"	"'='"	"0.07"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1961968"	"GSK_PKIS: MAPKAPK2 mean inhibition at 0.1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL1909388"	"GW568377A"	"None"	"565.10"	"2"	"5.35"	"GW568377A"	"CS(=O)(=O)CCNCc1ccoc1-c1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1.Cl"	"Inhibition"	"'='"	"-0.61"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1961968"	"GSK_PKIS: MAPKAPK2 mean inhibition at 0.1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL275724"	""	"None"	"458.50"	"0"	"3.96"	"SB-242718"	"NC(=O)c1ccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)cc1"	"Inhibition"	"'='"	"0.01"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1961968"	"GSK_PKIS: MAPKAPK2 mean inhibition at 0.1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL296468"	"BMS-387032"	"1.0"	"380.54"	"0"	"3.66"	"BMS-387032/SNS-032"	"CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1"	"Kd"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"1"	"CHEMBL1061090"	"Binding constant for MAPKAPK2 kinase domain"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1150977"	"1"	"Scientific Literature"	"Nat Biotechnol"	"2008"	"None"	""
"CHEMBL941"	"IMATINIB"	"4.0"	"493.62"	"0"	"4.59"	"Imatinib"	"Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1"	"Kd"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"1"	"CHEMBL1061090"	"Binding constant for MAPKAPK2 kinase domain"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1150977"	"1"	"Scientific Literature"	"Nat Biotechnol"	"2008"	"None"	""
"CHEMBL1813806"	""	"None"	"252.28"	"0"	"1.88"	"66"	"Cc1cc2nc(-c3ccccc3)nc(N)c2c(=O)[nH]1"	"Inhibition"	"'='"	"22.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1815689"	"Inhibition of MAPKAPK2 at 30 uM by microfluidic mobility shift assay"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1811853"	"1"	"Scientific Literature"	"Bioorg Med Chem"	"2011"	"None"	""
"CHEMBL2006276"	""	"None"	"332.36"	"0"	"4.14"	"SID103904673"	"COc1cccc2c1Nc1cc(Nc3ccncc3)ccc1C(=O)N2"	"Ki"	"'>'"	"7943.28"	"nM"	""	""	"inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1963729"	"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPKAPK2"	"F"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1201862"	"7"	"PubChem BioAssays"	""	""	"None"	""
"CHEMBL2004544"	""	"None"	"373.39"	"0"	"3.13"	"SID103905264"	"O=S(=O)(O)c1ccc(NCc2ccc3c(c2)OCO3)c2c(O)cccc12"	"Ki"	"'='"	"1995.26"	"nM"	"5.70"	""	"active"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1963729"	"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPKAPK2"	"F"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1201862"	"7"	"PubChem BioAssays"	""	""	"None"	""
"CHEMBL418348"	""	"None"	"493.56"	"0"	"4.27"	"SB-254169"	"CS(=O)(=O)c1ccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)cc1"	"Inhibition"	"'='"	"2.08"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1961968"	"GSK_PKIS: MAPKAPK2 mean inhibition at 0.1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL3314140"	""	"None"	"404.90"	"0"	"4.86"	"13a"	"Clc1ccc(-c2ccc(-c3nccn3-c3ccc(N4CCNCC4)cc3)o2)cc1"	"Inhibition"	""	""	"%"	""	""	"Active"	"UO_0000187"	""	""	""	""	"0"	"CHEMBL3369593"	"Non-ATP competitive inhibition of MK2 (unknown origin) incubated for 30 mins in presence of 1 uM and 100 uM ATP by MK2 IMAP assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3351352"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2014"	"None"	""
"CHEMBL2218940"	""	"None"	"335.35"	"0"	"4.23"	"SL327"	"N#C/C(=C(\N)Sc1ccc(N)cc1)c1ccccc1C(F)(F)F"	"Residual Activity"	"'='"	"69.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL2219256"	"Millipore: Percentage of residual kinase activity of MAPKAPK2 at 10uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: 50 mM Na-?-glycerophosphate pH 7.5, 0.1 mM EGTA"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2218924"	"1"	"Scientific Literature"	"Biochem J"	"2013"	"None"	""
"CHEMBL478629"	"DORSOMORPHIN"	"None"	"399.50"	"0"	"4.32"	"C"	"c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)ccn1"	"Residual Activity"	"'='"	"111.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL2219256"	"Millipore: Percentage of residual kinase activity of MAPKAPK2 at 10uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: 50 mM Na-?-glycerophosphate pH 7.5, 0.1 mM EGTA"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2218924"	"1"	"Scientific Literature"	"Biochem J"	"2013"	"None"	""
"CHEMBL461139"	""	"None"	"413.48"	"0"	"3.32"	"16"	"O=c1[nH]cnc2[nH]c(-c3ccnc(/C=C/c4ccc(CN5CCOCC5)cc4)c3)cc12"	"IC50"	"'='"	"51.0"	"nM"	"7.29"	""	""	"UO_0000065"	"17.64"	"0.32"	"3.97"	"8.39"	"0"	"CHEMBL955774"	"Inhibition of human MK2"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1152141"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2008"	"None"	""
"CHEMBL1978200"	""	"None"	"424.46"	"0"	"4.01"	"SID103904764"	"Cc1nccn2c(-c3ccnc(NCCC(C)(C)O)n3)c(-c3ccc(F)cc3F)nc12"	"Ki"	"'>'"	"7943.28"	"nM"	""	""	"inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1963729"	"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPKAPK2"	"F"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1201862"	"7"	"PubChem BioAssays"	""	""	"None"	""
"CHEMBL381604"	"GW799251X"	"None"	"446.87"	"0"	"4.36"	"GW799251X"	"Nc1nccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1"	"Inhibition"	"'='"	"1.66"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1961968"	"GSK_PKIS: MAPKAPK2 mean inhibition at 0.1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL428877"	""	"None"	"443.53"	"1"	"5.43"	"SB-242719"	"CCc1ccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)cc1"	"Inhibition"	"'='"	"1.96"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1961968"	"GSK_PKIS: MAPKAPK2 mean inhibition at 0.1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL261238"	""	"None"	"404.84"	"1"	"5.20"	"K00599a, Naphthyridine1"	"CN(c1cccnc1)c1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cn1"	"IC50"	"'='"	"110000000.0"	"nM"	""	"Outside typical range"	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL920953"	"Inhibition of MK2"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1145498"	"1"	"Scientific Literature"	"Proc Natl Acad Sci U S A"	"2007"	"None"	""
"CHEMBL1909359"	"GW771127A"	"None"	"459.96"	"0"	"2.83"	"GW771127A"	"Cc1c2ccc(N(C)c3ccnc(Nc4cccc(S(N)(=O)=O)c4)n3)cc2nn1C.Cl"	"Inhibition"	"'='"	"2.01"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1961968"	"GSK_PKIS: MAPKAPK2 mean inhibition at 0.1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2208"	"MAP kinase-activated protein kinase 2"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
