"Molecule ChEMBL ID"	"Molecule Name"	"Molecule Max Phase"	"Molecular Weight"	"#RO5 Violations"	"AlogP"	"Compound Key"	"Smiles"	"Standard Type"	"Standard Relation"	"Standard Value"	"Standard Units"	"pChEMBL Value"	"Data Validity Comment"	"Comment"	"Uo Units"	"Ligand Efficiency BEI"	"Ligand Efficiency LE"	"Ligand Efficiency LLE"	"Ligand Efficiency SEI"	"Potential Duplicate"	"Assay ChEMBL ID"	"Assay Description"	"Assay Type"	"BAO Format ID"	"BAO Label"	"Assay Organism"	"Assay Tissue ChEMBL ID"	"Assay Tissue Name"	"Assay Cell Type"	"Assay Subcellular Fraction"	"Assay Parameters"	"Assay Variant Accession"	"Assay Variant Mutation"	"Target ChEMBL ID"	"Target Name"	"Target Organism"	"Target Type"	"Document ChEMBL ID"	"Source ID"	"Source Description"	"Document Journal"	"Document Year"	"Cell ChEMBL ID"	"Properties"
"CHEMBL1909401"	""	"None"	"465.41"	"0"	"4.56"	"SB-285234-W"	"O=C([O-])c1ccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)cc1.[Li+]"	"Inhibition"	"'='"	"4.11"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1962103"	"GSK_PKIS: FMS mean inhibition at 1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL1844"	"Macrophage colony stimulating factor receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL3660794"	""	"None"	"436.58"	"1"	"5.64"	"Example 71"	"CC(=O)SC(C)(C)c1ccc(NC(=O)c2ncc(C#N)[nH]2)c(C2=CCC(C)(C)CC2)c1"	"IC50"	"'='"	"33.0"	"nM"	"7.48"	""	""	"UO_0000065"	"17.14"	"0.33"	"1.84"	"7.58"	"0"	"CHEMBL4256960"	"Inhibition of c-fms (unknown origin) assessed as inhibition of CSF-1R phosphorylation of tyrosine on synthetic CSF-1R (555 to 568) peptide using 1 nM enzyme incubated for 80 mins by fluorescence polarization competition immunoassay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL1844"	"Macrophage colony stimulating factor receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4256944"	"38"	"Patent Bioactivity Data"	""	""	"None"	""
"CHEMBL3086320"	""	"None"	"435.57"	"0"	"4.60"	"Example 20"	"COCCNC(C)(C)c1ccc(NC(=O)c2ncc(C#N)[nH]2)c(C2=CCC(C)(C)CC2)c1"	"IC50"	"'='"	"0.44"	"nM"	"9.36"	""	""	"UO_0000065"	"21.48"	"0.40"	"4.76"	"9.10"	"0"	"CHEMBL4256960"	"Inhibition of c-fms (unknown origin) assessed as inhibition of CSF-1R phosphorylation of tyrosine on synthetic CSF-1R (555 to 568) peptide using 1 nM enzyme incubated for 80 mins by fluorescence polarization competition immunoassay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL1844"	"Macrophage colony stimulating factor receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4256944"	"38"	"Patent Bioactivity Data"	""	""	"None"	""
"CHEMBL4286210"	""	"None"	"519.52"	"0"	"3.74"	"Example 67"	"C=C(CNCCOC)c1ccc(NC(=O)c2nc(C#N)c[nH]2)c(C2=CCCCC2)c1.O=C(O)C(F)(F)F"	"IC50"	"'='"	"1.3"	"nM"	"8.89"	""	""	"UO_0000065"	"21.91"	"0.40"	"5.15"	"8.64"	"0"	"CHEMBL4256960"	"Inhibition of c-fms (unknown origin) assessed as inhibition of CSF-1R phosphorylation of tyrosine on synthetic CSF-1R (555 to 568) peptide using 1 nM enzyme incubated for 80 mins by fluorescence polarization competition immunoassay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL1844"	"Macrophage colony stimulating factor receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4256944"	"38"	"Patent Bioactivity Data"	""	""	"None"	""
"CHEMBL4293523"	""	"None"	"436.52"	"0"	"2.56"	"Example 54"	"CC1(C)CC=C(c2nc(CC(=O)NCCCO)ccc2NC(=O)c2ncc(C#N)[nH]2)CC1"	"IC50"	"'='"	"2.4"	"nM"	"8.62"	""	""	"UO_0000065"	"19.75"	"0.37"	"6.06"	"5.99"	"0"	"CHEMBL4256960"	"Inhibition of c-fms (unknown origin) assessed as inhibition of CSF-1R phosphorylation of tyrosine on synthetic CSF-1R (555 to 568) peptide using 1 nM enzyme incubated for 80 mins by fluorescence polarization competition immunoassay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL1844"	"Macrophage colony stimulating factor receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4256944"	"38"	"Patent Bioactivity Data"	""	""	"None"	""
"CHEMBL3660803"	""	"None"	"332.41"	"0"	"4.52"	"Example 2"	"C=C(C)c1ccc(NC(=O)c2ncc(C#N)[nH]2)c(C2=CCCCC2)c1"	"IC50"	"'='"	"32.9"	"nM"	"7.48"	""	""	"UO_0000065"	"22.51"	"0.41"	"2.96"	"9.17"	"0"	"CHEMBL4256960"	"Inhibition of c-fms (unknown origin) assessed as inhibition of CSF-1R phosphorylation of tyrosine on synthetic CSF-1R (555 to 568) peptide using 1 nM enzyme incubated for 80 mins by fluorescence polarization competition immunoassay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL1844"	"Macrophage colony stimulating factor receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4256944"	"38"	"Patent Bioactivity Data"	""	""	"None"	""
"CHEMBL4281126"	""	"None"	"475.47"	"0"	"3.72"	"Example 68"	"C=C(CNC)c1ccc(NC(=O)c2nc(C#N)c[nH]2)c(C2=CCCCC2)c1.O=C(O)C(F)(F)F"	"IC50"	"'='"	"1.6"	"nM"	"8.80"	""	""	"UO_0000065"	"24.33"	"0.44"	"5.08"	"9.40"	"0"	"CHEMBL4256960"	"Inhibition of c-fms (unknown origin) assessed as inhibition of CSF-1R phosphorylation of tyrosine on synthetic CSF-1R (555 to 568) peptide using 1 nM enzyme incubated for 80 mins by fluorescence polarization competition immunoassay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL1844"	"Macrophage colony stimulating factor receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4256944"	"38"	"Patent Bioactivity Data"	""	""	"None"	""
"CHEMBL379835"	""	"None"	"325.76"	"0"	"3.54"	"SID103905221"	"Cc1nn(-c2ccccc2)c2c1c(=O)c1cc(Cl)ccc1n2O"	"Ki"	"'>'"	"2511.89"	"nM"	""	""	"inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1964104"	"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CSF1R"	"F"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL1844"	"Macrophage colony stimulating factor receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1201862"	"7"	"PubChem BioAssays"	""	""	"None"	""
"CHEMBL336961"	"AZAKENPAULLONE"	"None"	"328.17"	"0"	"3.49"	"SID103905441"	"O=C1Cc2c([nH]c3ccc(Br)cc23)-c2ncccc2N1"	"Ki"	"'>'"	"2511.89"	"nM"	""	""	"inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1964104"	"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CSF1R"	"F"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL1844"	"Macrophage colony stimulating factor receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1201862"	"7"	"PubChem BioAssays"	""	""	"None"	""
"CHEMBL1984236"	""	"None"	"363.28"	"0"	"4.71"	"SID103905379"	"CN(C)c1ccc(Nc2cc(-c3csc(Br)c3)[nH]n2)cc1"	"Ki"	"'>'"	"2511.89"	"nM"	""	""	"inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1964104"	"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CSF1R"	"F"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL1844"	"Macrophage colony stimulating factor receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1201862"	"7"	"PubChem BioAssays"	""	""	"None"	""
"CHEMBL249282"	""	"None"	"387.44"	"0"	"2.63"	"SID103904817"	"N#Cc1ccc(-c2n[nH]c3c2Cc2ccc(OCCN4CCOCC4)cc2-3)cn1"	"Ki"	"'>'"	"2511.89"	"nM"	""	""	"inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1964104"	"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CSF1R"	"F"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL1844"	"Macrophage colony stimulating factor receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1201862"	"7"	"PubChem BioAssays"	""	""	"None"	""
"CHEMBL1995740"	""	"None"	"377.36"	"0"	"4.29"	"SID103904713"	"COc1cc(-c2ccc3c(c2)Nc2ccc([N+](=O)[O-])cc2NC3=O)ccc1O"	"Ki"	"'>'"	"2511.89"	"nM"	""	""	"inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1964104"	"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CSF1R"	"F"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL1844"	"Macrophage colony stimulating factor receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1201862"	"7"	"PubChem BioAssays"	""	""	"None"	""
"CHEMBL1968705"	""	"None"	"535.65"	"2"	"6.13"	"SID103905541"	"CCCC(=O)Nc1cccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3cc(OCCN4CCCC4)ccc3n2)c1"	"Ki"	"'>'"	"2511.89"	"nM"	""	""	"inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1964104"	"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CSF1R"	"F"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL1844"	"Macrophage colony stimulating factor receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1201862"	"7"	"PubChem BioAssays"	""	""	"None"	""
"CHEMBL235157"	""	"None"	"334.38"	"0"	"3.43"	"SID103905635"	"COc1cc2ncc3c(N)nc4c(C)c(N)ccc4c3c2cc1OC"	"Ki"	"'>'"	"2511.89"	"nM"	""	""	"inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1964104"	"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CSF1R"	"F"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL1844"	"Macrophage colony stimulating factor receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1201862"	"7"	"PubChem BioAssays"	""	""	"None"	""
"CHEMBL3660793"	""	"None"	"514.70"	"2"	"7.30"	"Example 70"	"COc1ccc(CSC(C)(C)c2ccc(NC(=O)c3nc(C#N)c[nH]3)c(C3=CCC(C)(C)CC3)c2)cc1"	"IC50"	"'='"	"140.0"	"nM"	"6.85"	""	""	"UO_0000065"	"13.32"	"0.25"	"-0.45"	"7.55"	"0"	"CHEMBL4256960"	"Inhibition of c-fms (unknown origin) assessed as inhibition of CSF-1R phosphorylation of tyrosine on synthetic CSF-1R (555 to 568) peptide using 1 nM enzyme incubated for 80 mins by fluorescence polarization competition immunoassay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL1844"	"Macrophage colony stimulating factor receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4256944"	"38"	"Patent Bioactivity Data"	""	""	"None"	""
"CHEMBL2000481"	""	"None"	"463.52"	"0"	"2.08"	"SID103905096"	"NCCNS(=O)(=O)c1cccc(C(=O)Nc2ccc(-c3n[nH]c(=O)c4ccccc34)cc2)c1"	"Ki"	"'>'"	"2511.89"	"nM"	""	""	"inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1964104"	"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CSF1R"	"F"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL1844"	"Macrophage colony stimulating factor receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1201862"	"7"	"PubChem BioAssays"	""	""	"None"	""
"CHEMBL1381197"	""	"None"	"335.80"	"0"	"4.06"	"SID103904921"	"Clc1ccc(CNc2ccc3nnc(-c4ccccc4)n3n2)cc1"	"Ki"	"'>'"	"2511.89"	"nM"	""	""	"inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1964104"	"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CSF1R"	"F"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL1844"	"Macrophage colony stimulating factor receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1201862"	"7"	"PubChem BioAssays"	""	""	"None"	""
"CHEMBL4534119"	""	"None"	"501.51"	"2"	"7.01"	"11k"	"Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1-c1ccc2c(-c3cnn(C4CC4)c3)n[nH]c2c1"	"Inhibition"	"'='"	"94.2"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL4412338"	"Inhibition of CSF-1R (unknown origin) at 1000 nM relative to control"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL1844"	"Macrophage colony stimulating factor receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4411287"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2019"	"None"	""
"CHEMBL3642068"	""	"None"	"497.60"	"0"	"4.27"	"BDBM131916"	"CCc1nn(Cc2cccc(OCCCN(C)C)n2)c2cccc(NC(=O)c3cnc4ccccn34)c12"	"IC50"	"'='"	"4876.5"	"nM"	"5.31"	""	"264413"	"UO_0000065"	"10.68"	"0.20"	"1.04"	"5.93"	"0"	"CHEMBL3705963"	"LANCE Ultra TR-FRET Assay: The ability of compounds of Formula I to inhibit cFMS was determined by the following assay. cFMS enzymatic activity was measured using the LANCE Ultra TR-FRET assay technology from PerkinElmer (Waltham, Mass.). Incubation mixtures contained the following: 50 mM NaHEPES, pH 7.3, 10 mM MgCl2, 0.5 mM MnCl2, 0.01% Triton X-100, 1 mM DTT, 1% DMSO, 10 uM ATP, 25 nM LANCE Ultra ULight-poly GAT and 0.5 nM cFMS in a total volume of 10 uL. The concentration of compounds of Formula I was varied over 10-point, 3-fold dilution series with 10,000 nM typically being the highest dose. Incubations were carried out in white ProxyPlate-384 Plus plates (PerkinElmer) at 22 C. for 20 minutes, after which 10 uL of a quench/detection solution was added containing 1x LANCE Detection Buffer, 2 nM LANCE EuW1024 Anti-phosphotyrosine (PY20) and 36 mM EDTA. After an additional 60 minutes incubation at 22 C., the assay plate was read on an EnVision 2103 Multilabel Reader (PerkinElmer)."	"B"	"BAO_0000218"	"organism-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL1844"	"Macrophage colony stimulating factor receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3639185"	"37"	"BindingDB Database"	""	"2014"	"None"	""
"CHEMBL4447857"	""	"None"	"485.90"	"1"	"5.34"	"28, Ex 1"	"Nc1ncnc2c3c(n(-c4ccc(NC(=O)Cc5ccc(Cl)c(C(F)(F)F)c5)cc4)c12)CCC3"	"IC50"	"'='"	"14.0"	"nM"	"7.85"	""	""	"UO_0000065"	"16.16"	"0.32"	"2.51"	"9.15"	"0"	"CHEMBL4418433"	"Displacement of kinase tracer 236 from recombinant human His-tagged CSF1R cytoplasmic domain (538 to 910 residues) expressed in baculovirus-infected insect cells measured after 5 hrs by TR-FRET based LanthaScreen assay"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL1844"	"Macrophage colony stimulating factor receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4418299"	"38"	"Patent Bioactivity Data"	""	""	"None"	""
"CHEMBL4473957"	""	"None"	"453.88"	"0"	"4.60"	"50"	"Nc1ncnc2c3c(n(-c4ccc(NC(=O)Cc5c(F)cc(Cl)cc5F)cc4)c12)CCC3"	"IC50"	"'='"	"10.0"	"nM"	"8.00"	""	""	"UO_0000065"	"17.63"	"0.34"	"3.40"	"9.32"	"0"	"CHEMBL4418433"	"Displacement of kinase tracer 236 from recombinant human His-tagged CSF1R cytoplasmic domain (538 to 910 residues) expressed in baculovirus-infected insect cells measured after 5 hrs by TR-FRET based LanthaScreen assay"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL1844"	"Macrophage colony stimulating factor receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4418299"	"38"	"Patent Bioactivity Data"	""	""	"None"	""
"CHEMBL3642076"	""	"None"	"495.59"	"0"	"4.07"	"BDBM131924"	"CCc1nn(Cc2cccc(OC3CCNCC3)n2)c2cccc(NC(=O)c3cnc4ccccn34)c12"	"IC50"	"'='"	"860.1"	"nM"	"6.07"	""	"264421"	"UO_0000065"	"12.24"	"0.22"	"2.00"	"6.17"	"0"	"CHEMBL3705963"	"LANCE Ultra TR-FRET Assay: The ability of compounds of Formula I to inhibit cFMS was determined by the following assay. cFMS enzymatic activity was measured using the LANCE Ultra TR-FRET assay technology from PerkinElmer (Waltham, Mass.). Incubation mixtures contained the following: 50 mM NaHEPES, pH 7.3, 10 mM MgCl2, 0.5 mM MnCl2, 0.01% Triton X-100, 1 mM DTT, 1% DMSO, 10 uM ATP, 25 nM LANCE Ultra ULight-poly GAT and 0.5 nM cFMS in a total volume of 10 uL. The concentration of compounds of Formula I was varied over 10-point, 3-fold dilution series with 10,000 nM typically being the highest dose. Incubations were carried out in white ProxyPlate-384 Plus plates (PerkinElmer) at 22 C. for 20 minutes, after which 10 uL of a quench/detection solution was added containing 1x LANCE Detection Buffer, 2 nM LANCE EuW1024 Anti-phosphotyrosine (PY20) and 36 mM EDTA. After an additional 60 minutes incubation at 22 C., the assay plate was read on an EnVision 2103 Multilabel Reader (PerkinElmer)."	"B"	"BAO_0000218"	"organism-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL1844"	"Macrophage colony stimulating factor receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3639185"	"37"	"BindingDB Database"	""	"2014"	"None"	""
"CHEMBL4456721"	""	"None"	"432.48"	"0"	"3.29"	"210"	"COc1cc(-n2c3c(c4ncnc(N)c42)CCC3)ccc1NC(=O)Cc1c(C)noc1C"	"IC50"	"'>'"	"200.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4418433"	"Displacement of kinase tracer 236 from recombinant human His-tagged CSF1R cytoplasmic domain (538 to 910 residues) expressed in baculovirus-infected insect cells measured after 5 hrs by TR-FRET based LanthaScreen assay"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL1844"	"Macrophage colony stimulating factor receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4418299"	"38"	"Patent Bioactivity Data"	""	""	"None"	""
"CHEMBL4459408"	""	"None"	"431.50"	"0"	"2.95"	"219"	"COc1cc(-n2c3c(c4ncnc(N)c42)CCC3)ccc1NC(=O)Cn1nc(C)cc1C"	"IC50"	"'='"	"10.0"	"nM"	"8.00"	""	""	"UO_0000065"	"18.54"	"0.34"	"5.05"	"7.09"	"0"	"CHEMBL4418433"	"Displacement of kinase tracer 236 from recombinant human His-tagged CSF1R cytoplasmic domain (538 to 910 residues) expressed in baculovirus-infected insect cells measured after 5 hrs by TR-FRET based LanthaScreen assay"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL1844"	"Macrophage colony stimulating factor receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4418299"	"38"	"Patent Bioactivity Data"	""	""	"None"	""
"CHEMBL4565826"	""	"None"	"443.39"	"0"	"2.89"	"227"	"Nc1ncnc2c3c(n(-c4ccc(NC(=O)Cn5cc(C(F)(F)F)cn5)cc4)c12)COC3"	"IC50"	"'='"	"10.0"	"nM"	"8.00"	""	""	"UO_0000065"	"18.04"	"0.34"	"5.11"	"7.09"	"0"	"CHEMBL4418433"	"Displacement of kinase tracer 236 from recombinant human His-tagged CSF1R cytoplasmic domain (538 to 910 residues) expressed in baculovirus-infected insect cells measured after 5 hrs by TR-FRET based LanthaScreen assay"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL1844"	"Macrophage colony stimulating factor receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4418299"	"38"	"Patent Bioactivity Data"	""	""	"None"	""
"CHEMBL4462486"	""	"None"	"485.47"	"0"	"3.43"	"231"	"COc1cc(-n2c3c(c4ncnc(N)c42)CCC3)ccc1NC(=O)Cc1cnn(C)c1C(F)(F)F"	"IC50"	"'<'"	"10.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4418433"	"Displacement of kinase tracer 236 from recombinant human His-tagged CSF1R cytoplasmic domain (538 to 910 residues) expressed in baculovirus-infected insect cells measured after 5 hrs by TR-FRET based LanthaScreen assay"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL1844"	"Macrophage colony stimulating factor receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4418299"	"38"	"Patent Bioactivity Data"	""	""	"None"	""
"CHEMBL1996576"	""	"None"	"443.47"	"0"	"4.27"	"SID103905480"	"O=C(Cc1ccc(OC(F)(F)F)cc1)N1CCC2(CC1)NCCc1c2[nH]c2ccccc12"	"Ki"	"'>'"	"2511.89"	"nM"	""	""	"inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1964104"	"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CSF1R"	"F"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL1844"	"Macrophage colony stimulating factor receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1201862"	"7"	"PubChem BioAssays"	""	""	"None"	""
"CHEMBL4531832"	""	"None"	"443.39"	"0"	"3.07"	"246"	"Nc1ncnc2c3c(n(-c4ccc(NC(=O)Cc5nnc(C(F)(F)F)o5)cc4)c12)CCC3"	"IC50"	"'>'"	"200.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4418433"	"Displacement of kinase tracer 236 from recombinant human His-tagged CSF1R cytoplasmic domain (538 to 910 residues) expressed in baculovirus-infected insect cells measured after 5 hrs by TR-FRET based LanthaScreen assay"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL1844"	"Macrophage colony stimulating factor receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4418299"	"38"	"Patent Bioactivity Data"	""	""	"None"	""
"CHEMBL316264"	""	"None"	"333.34"	"1"	"5.08"	"SID103905184"	"Fc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1"	"Ki"	"'>'"	"2511.89"	"nM"	""	""	"inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1964104"	"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CSF1R"	"F"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL1844"	"Macrophage colony stimulating factor receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1201862"	"7"	"PubChem BioAssays"	""	""	"None"	""
"CHEMBL104468"	""	"None"	"281.31"	"0"	"2.78"	"NU7026"	"O=c1cc(N2CCOCC2)oc2c1ccc1ccccc12"	"Residual Activity"	"'='"	"111.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL2219082"	"Millipore: Percentage of residual kinase activity of CSF1R at 1uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL1844"	"Macrophage colony stimulating factor receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2218924"	"1"	"Scientific Literature"	"Biochem J"	"2013"	"None"	""
"CHEMBL77456"	"TYRPHOSTIN 1"	"None"	"184.20"	"0"	"2.13"	"Tyrphostin_A1"	"COc1ccc(C=C(C#N)C#N)cc1"	"Residual Activity"	"'='"	"73.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL2219082"	"Millipore: Percentage of residual kinase activity of CSF1R at 1uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL1844"	"Macrophage colony stimulating factor receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2218924"	"1"	"Scientific Literature"	"Biochem J"	"2013"	"None"	""
"CHEMBL235641"	""	"None"	"268.30"	"0"	"2.51"	"PKR_Inhibitor"	"O=C1Nc2ccc3ncsc3c2/C1=C/c1c[nH]cn1"	"Residual Activity"	"'='"	"22.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL2219082"	"Millipore: Percentage of residual kinase activity of CSF1R at 1uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL1844"	"Macrophage colony stimulating factor receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2218924"	"1"	"Scientific Literature"	"Biochem J"	"2013"	"None"	""
